Sample	HKBea1Aug	HKBea1Feb	HKBea1May	HKBea1Nov	HKBea2Aug	HKBea2Feb	HKBea2May	HKBea2Nov	HKBea3Aug	HKBea3Feb	HKBea3May	HKBea3Nov	HKSta1Aug	HKSta1Feb	HKSta1May	HKSta1Nov	HKSta2Aug	HKSta2Feb	HKSta2May	HKSta2Nov	HKSta3Aug	HKSta3Feb	HKSta3May	HKSta3Nov	HKSW1Aug	HKSW1Feb	HKSW1May	HKSW1Nov	HKSW2Aug	HKSW2Feb	HKSW2May	HKSW2Nov	HKSW3Aug	HKSW3Feb	HKSW3May	HKSW3Nov	LTCC1Aug	LTCC1Feb	LTCC1May	LTCC1Nov	LTCC2Aug	LTCC2Feb	LTCC2May	LTCC2Nov	LTCC3Aug	LTCC3Feb	LTCC3May	LTCC3Nov	LTCMW1Aug	LTCMW1Feb	LTCMW1May	LTCMW1Nov	LTCMW2Aug	LTCMW2Feb	LTCMW2May	LTCMW2Nov	LTCMW3Aug	LTCMW3Feb	LTCMW3May	LTCMW3Nov	LTPC1Aug	LTPC1Feb	LTPC1May	LTPC1Nov	LTPC2Aug	LTPC2May	LTPC2Nov	LTPC3Aug	LTPC3Feb	LTPC3May	LTPC3Nov	SKBlu1Aug	SKBlu1Feb	SKBlu1May	SKBlu1Nov	SKBlu2Aug	SKBlu2Feb	SKBlu2May	SKBlu2Nov	SKBlu3Aug	SKBlu3Feb	SKBlu3May	SKBlu3Nov	SKLKW1Aug	SKLKW1Feb	SKLKW1May	SKLKW1Nov	SKLKW2Aug	SKLKW2Feb	SKLKW2May	SKLKW2Nov	SKLKW3Aug	SKLKW3Feb	SKLKW3May	SKLKW3Nov	SKSha1Aug	SKSha1Feb	SKSha1May	SKSha1Nov	SKSha2Aug	SKSha2Feb	SKSha2May	SKSha2Nov	SKSha3Aug	SKSha3Feb	SKSha3May	SKSha3Nov
ITS_Zotu209	0	0	0	0	0	17	0	1	0	0	0	0	2	0	8	0	1	1	0	4	0	5	2	0	0	0	0	0	2	0	6	0	0	0	0	0	0	0	1	1	1	5	5	0	0	1	1	0	0	2	0	1	0	1	0	1	0	0	0	0	127	0	0	5	42	9	0	3	8	0	45	10	5	0	3	9	13	3	6	37	4	0	7	2	150	15	2	3	40	8	2	41	22	6	13	12	0	0	0	2	0	1	2	0	5	3	2
ITS_Zotu185	0	3	0	0	0	5	0	0	0	17	0	0	0	360	0	0	0	0	0	0	0	5	0	0	0	0	9	0	0	4	13	0	0	1	28	0	0	0	130	0	0	0	5	0	0	0	13	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0
ITS_Zotu194	0	3	0	0	4	6	12	0	0	2	7	0	5	148	5	0	4	0	0	0	17	13	16	1	5	0	4	0	1	0	4	0	0	0	7	0	2	0	54	1	0	0	2	0	1	16	67	0	23	0	5	0	6	0	1	0	0	16	4	0	27	16	45	0	7	11	0	0	24	8	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	3	0	0	0	2	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	3	0
ITS_Zotu237	0	0	0	0	0	1	2	0	0	0	0	0	4	0	0	0	13	0	0	0	0	0	0	0	2	0	0	0	12	1	0	0	1	0	0	0	34	0	0	0	0	0	1	0	0	0	0	0	0	0	6	1	0	0	0	0	0	0	0	0	39	0	0	1	2	0	0	11	0	11	0	0	0	8	1	0	0	3	0	4	1	2	0	1	0	190	0	0	0	40	2	0	2	352	2	3	0	2	0	0	0	0	0	0	0	6	0
ITS_Zotu210	16	0	0	0	13	0	0	0	17	1	0	0	6	0	0	4	31	7	0	0	63	0	0	25	37	0	0	0	12	0	2	0	0	0	7	19	8	0	2	1	0	0	1	0	40	10	2	0	3	0	0	0	7	0	0	2	1	0	0	0	0	0	5	7	0	0	0	1	0	0	0	0	0	4	6	1	0	4	0	3	0	1	0	0	0	1	6	6	0	5	1	0	0	6	2	10	0	11	0	12	0	25	0	18	0	5	0
ITS_Zotu181	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	64	0	0	0	2	0	0	1	0	0	0	0	1	1	155	14	0	8	0	0	0	13	0	0	1	0	1	0	0	0	1	0	0	0	1	0	1	0	0	9	0	0	0	0	0	1	0	3	0	0	0	3	0	0	0	0	0	0	0	121	0	0	5	5	0	0	0	1	0	0	0	1	0	0	0	0	0	2	0	1	0	0	0
ITS_Zotu182	0	0	0	0	0	1	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	1	0	0	0	416	0	0	0	0	0	0	1	2	0	0	0	15	0	0	0	1	0	0	0	3	0	0	0	2	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ITS_Zotu164	0	14	0	0	0	7	0	0	0	2	1	3	0	1	12	2	0	0	12	0	0	5	0	9	0	0	4	43	3	4	15	0	1	56	1	55	0	2	1	6	0	3	1	1	0	79	1	0	0	3	0	0	0	5	0	3	0	2	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	2	0	0	0	0	17	0	0	0	1	16	18	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
ITS_Zotu173	0	40	0	0	0	387	82	1	0	40	58	27	0	4	0	0	0	0	0	0	0	36	1	0	0	0	1	0	0	2	9	0	0	1	4	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	1	0	0
ITS_Zotu193	0	0	155	0	8	3	7	0	0	0	2	0	0	0	9	0	0	0	2	0	0	1	0	0	0	0	0	0	0	0	31	0	0	0	0	0	0	0	15	0	0	0	2	0	0	2	2	0	0	0	4	0	0	0	0	0	0	1	3	0	0	0	115	0	0	98	0	0	0	11	0	0	0	1	0	0	0	0	0	0	0	26	0	0	0	1	0	0	0	0	0	0	0	0	0	0	5	1	0	0	1	3	0	0	2	0	0
ITS_Zotu198	0	0	43	0	6	27	1	0	0	0	23	0	0	3	13	0	0	0	2	0	0	14	0	0	0	0	0	0	0	1	30	0	0	0	0	0	0	0	15	0	0	0	18	0	0	2	6	0	0	0	5	0	0	0	0	0	0	0	3	0	0	18	97	0	0	118	0	0	0	7	0	0	0	0	0	0	0	1	0	0	0	56	0	0	0	2	0	0	0	1	0	0	0	0	0	0	6	0	0	0	0	1	0	0	0	0	0
ITS_Zotu195	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	69	0	0	0	0	0	0	0	0	0	0	0	17	0	0	0	774	0	0	0	1	0	0	0	0	0	0	2	0	1	0	0	37	20	0	0	0	5	0	0	0	2	0	0	18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
ITS_Zotu191	0	0	0	0	1	0	0	0	0	0	43	0	2	0	0	0	7	0	0	0	0	2	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	423	0	0	0	3	0	0	3	9	0	0	0	88	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0
ITS_Zotu183	0	16	0	0	0	379	0	0	0	14	0	0	2	14	2	0	2	12	0	0	0	25	0	0	0	5	0	0	4	15	20	0	0	13	2	0	0	0	0	0	0	0	1	0	1	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	4	0	0	2	1	0	2	2	0	0	0	1	7	0	0	0	0	0	5	2	1	0	0	52	0	0	1	6	2	0	2	0	0	0	2	0	2	0	0	0	13	0
ITS_Zotu174	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	2	0	0	5	0	3	0	0	1	0	0	0	0	0	0	1	3	0	0	0	0	0	0	354	138	14	0	450	0	0	0	27	0	175	0	2	0	215	2	0	5	0	0	0	2	0	0	0	16	0	0	0	11	0	0	0	1	1	1	0	6	0	0	0	4	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0
ITS_Zotu187	2	0	0	2	9	2	0	0	0	0	0	1	3	0	0	4	23	0	0	0	43	0	0	2	10	0	0	0	0	0	0	0	2	0	0	0	3	0	0	0	0	0	2	0	1	0	0	0	1	0	3	1	7	0	1	13	3	0	174	3	11	0	17	0	3	7	0	0	0	1	0	1	1	0	8	0	0	1	1	0	0	2	0	3	1	16	0	1	14	62	0	0	2	15	0	19	0	6	0	9	0	25	0	8	0	26	0
ITS_Zotu180	0	256	31	0	0	11	1	0	0	10	1	0	2	4	4	0	0	0	0	0	0	20	2	0	0	1	22	0	0	22	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	38	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0
ITS_Zotu179	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	4	0	0	0	0	107	186	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	2	0	0	3	0	0	1	0	0	0	0	3	0	4	0	5	0	0	0	36	0	10	44	4	0	15	0	51	0	0	0	1	0	0	2	0	0	12	1	0	0	0	0	2	0	0	1
ITS_Zotu175	0	0	0	0	0	3	20	0	0	0	4	0	0	0	1	0	0	6	6	0	0	0	1	0	0	0	0	0	0	17	0	0	0	0	0	0	1	3	0	0	0	0	6	0	1	5	0	0	0	17	1	0	0	2	0	0	0	0	1	0	0	80	5	0	0	0	0	2	94	1	0	0	4	0	0	3	15	5	0	0	165	1	0	0	41	0	0	0	66	1	1	2	115	10	0	0	0	0	0	0	1	0	0	0	0	0	0
ITS_Zotu168	1	0	0	2	0	0	0	0	0	0	3	3	0	0	0	0	5	0	0	0	4	1	0	0	1	0	0	0	1	0	1	0	0	0	1	3	1	0	7	0	0	0	5	0	52	0	113	0	0	0	8	0	21	1	0	0	0	54	446	0	4	1	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
ITS_Zotu177	0	0	0	0	1	0	1	0	0	0	1	0	8	0	2	12	8	0	0	0	111	0	1	26	10	0	1	0	2	2	0	0	0	0	1	2	3	0	24	3	0	0	5	0	2	1	7	0	5	3	4	0	5	0	0	13	6	0	0	0	225	0	34	0	2	1	0	8	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	3	0	5	0
ITS_Zotu221	0	0	0	0	0	2	0	0	0	0	14	3	0	0	0	1	0	2	20	0	30	1	0	7	0	0	0	0	0	0	0	0	0	1	0	0	0	41	0	0	0	20	16	0	0	44	0	0	2	16	2	0	2	13	0	0	0	10	1	0	3	574	40	0	0	1	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0
ITS_Zotu192	0	1	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	4	0	4	0	82	1	0	5	404	0	0	1	4	0	0	1	0	0	1	23	1	0	0	92	5	0	0	16	0	0	0	5	0	0	0	18	0	0	0	17	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ITS_Zotu176	1	328	0	0	176	6	0	0	12	12	0	0	1	10	0	0	1	1	0	0	0	16	0	0	0	0	12	0	0	6	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0
ITS_Zotu170	2	12	0	6	0	292	0	2	0	5	45	423	0	18	0	6	0	37	2	9	2	30	0	3	0	7	1	6	0	11	4	0	0	4	0	1	0	0	0	0	0	0	0	0	0	6	2	0	0	9	0	0	1	0	0	3	0	0	0	0	0	2	0	0	0	1	0	0	0	0	0	0	0	0	27	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	22	0	0	3	1	0	0	0	0	0	0	7	0	0	0
ITS_Zotu169	0	0	0	0	0	2	0	0	0	0	0	12	0	0	0	46	0	0	0	0	14	0	0	6	0	0	0	0	0	4	0	0	0	0	0	81	2	0	0	2	0	0	0	1	0	1	0	0	3	0	1	8	155	0	0	2	0	0	0	0	0	1	3	4	1	2	0	0	1	0	3	2	0	0	0	2	2	0	1	20	2	1	0	0	1	0	1	0	1	0	1	0	7	0	18	4	0	0	0	0	0	0	0	0	0	0	0
ITS_Zotu269	0	0	0	0	0	0	0	0	0	0	0	0	35	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	20	0	0	0	5	0	0	0	0	0	1	0	0	6	0	0	0	0	2	0	0	0	0	0	0	0	1	0	13	0	0	0	58	0	0	1	0	17	0	0	0	11	0	0	0	7	0	0	0	5	0	0	0	102	0	0	0	694	0	0	0	86	0	0	0	4	0	0	0	0	0	0	0	0	0
ITS_Zotu204	21	2	8	3	80	0	0	2	0	0	0	29	5	1	1	2	1	0	0	7	56	0	0	31	6	0	2	0	2	4	7	0	0	0	1	76	1	0	6	0	12	0	0	2	24	0	0	0	1	0	1	0	7	0	0	1	0	0	0	0	0	0	0	3	0	0	0	0	0	1	0	14	0	1	12	38	0	1	0	8	0	14	16	7	0	1	0	1	0	0	1	16	0	2	0	36	1	0	5	2	10	22	20	43	3	14	1
ITS_Zotu148	0	0	0	0	0	0	21	0	0	0	14	0	0	1	0	2	0	2	31	0	13	0	0	5	0	0	3	0	3	18	0	0	0	1	0	0	0	15	0	0	0	21	12	0	0	20	0	0	0	23	0	0	0	26	0	0	0	17	0	0	60	810	0	0	5	0	9	0	2	0	0	0	1	0	0	0	3	0	0	0	23	0	0	0	3	3	1	1	6	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	4	0
ITS_Zotu203	2	1	0	1	0	2	1	0	0	0	0	0	3	0	0	4	1	0	0	19	0	0	0	0	5	0	0	0	0	5	0	1	0	0	0	0	4	0	2	1	0	0	0	0	2	0	1	0	0	7	1	0	0	0	0	0	2	0	0	1	18	9	0	56	19	0	35	14	4	8	176	12	0	0	23	38	2	6	8	9	18	5	8	11	3	2	14	13	4	10	32	57	4	5	10	7	0	0	8	1	0	4	17	4	0	2	9
ITS_Zotu167	0	2	0	0	0	0	0	0	1	0	0	0	1	0	1	0	0	0	9	0	0	8	0	0	461	0	6	0	26	0	6	0	25	1	0	0	57	2	3	0	8	83	1	0	25	102	0	0	1	3	0	0	2	7	0	0	3	5	0	0	0	4	0	0	0	0	0	1	0	46	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	4	0	0	0	5	0	0	0	0	0	0	0	0	24	0	0	1	0	0
ITS_Zotu184	0	1	37	0	3	2	0	0	0	32	0	16	5	2	30	2	10	84	0	0	31	5	3	8	1	7	3	0	0	0	10	0	0	0	14	24	1	3	0	0	0	9	0	2	0	0	0	0	0	0	1	2	2	0	0	0	0	2	0	0	0	0	0	5	0	0	0	0	14	2	0	0	0	3	0	1	61	0	1	6	0	15	7	12	48	12	0	5	13	21	2	5	8	6	9	3	94	0	2	0	79	10	0	4	54	3	0
ITS_Zotu151	4	1	0	0	0	19	4	5	0	4	0	0	4	1	1	0	1	12	0	2	10	8	0	131	0	3	0	0	4	94	0	0	1	0	12	6	3	0	0	10	0	0	0	1	11	0	0	0	0	15	0	6	0	0	0	1	0	0	0	0	21	1	0	11	17	0	5	2	8	5	5	0	2	4	4	6	9	50	3	8	7	5	2	11	7	40	4	11	12	106	13	4	152	50	50	1	0	2	2	2	0	0	11	0	0	3	3
ITS_Zotu145	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	2	0	0	0	0	0	0	0	47	0	0	0	0	0	0	0	0	0	0	0	15	0	0	0	10	0	0	0	38	0	0	0	735	0	0	0	0	0	0	0	18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
ITS_Zotu162	0	0	6	0	2	0	6	4	10	2	0	1	14	0	18	0	4	12	0	3	0	5	9	1	5	2	0	2	0	3	1	0	0	0	0	0	1	1	0	1	0	8	0	0	0	0	0	0	0	0	0	2	1	9	0	0	0	1	0	0	0	1	0	8	1	0	4	0	40	9	8	49	33	3	13	2	70	1	41	81	29	7	1	4	56	9	13	5	22	10	4	6	9	13	29	26	0	39	2	7	2	33	6	0	37	7	10
ITS_Zotu143	0	22	1	0	27	16	39	0	4	0	23	0	1	2	4	0	0	0	0	0	0	12	0	0	0	0	6	0	2	0	32	0	0	0	11	0	0	0	64	0	0	0	17	0	0	5	82	0	0	0	0	0	0	0	0	0	0	0	3	0	1	1	36	0	0	111	0	0	0	15	0	0	0	0	0	0	0	13	0	0	0	12	0	0	0	7	0	0	1	0	0	0	0	0	0	0	1	17	0	0	0	50	0	0	0	36	0
ITS_Zotu153	1	0	5	1	8	0	3	0	9	0	0	0	13	1	9	0	15	1	0	0	3	0	1	0	5	0	1	2	5	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	23	0	0	1	6	0	7	0	1	4	3	2	0	0	3	10	0	0	6	2	0	1	4	0	3	6	1	12	0	22	48	0	0	5	8	13	111	8	38	61	22	128	20	1	7	202	6
ITS_Zotu200	0	0	65	0	8	10	26	0	0	0	40	0	0	2	13	0	0	0	0	0	0	4	1	0	0	0	2	0	1	1	66	0	0	0	0	0	0	0	21	0	0	0	15	0	0	2	14	0	0	0	7	0	0	0	2	0	0	0	11	0	0	7	119	0	0	206	0	0	0	8	0	0	0	3	0	0	1	5	0	0	0	50	0	0	0	5	0	0	0	0	0	0	0	0	0	0	18	2	0	0	0	0	0	0	0	1	0
ITS_Zotu154	2	30	23	0	2	0	3	0	36	1	10	0	0	1	33	2	7	2	58	1	0	0	0	0	1	7	14	0	17	5	0	0	3	2	1	0	16	20	0	0	0	21	4	0	15	328	0	0	0	14	4	0	1	36	0	0	1	14	0	0	171	142	12	0	44	2	8	63	4	1	5	0	0	3	0	5	5	3	0	3	4	2	0	1	4	5	0	11	41	3	3	4	0	24	0	1	2	1	2	0	2	1	0	0	1	12	0
ITS_Zotu131	0	5	0	0	0	107	0	3	0	4	46	1	0	19	3	3	0	24	7	0	0	23	0	2	0	28	2	0	1	10	1	0	1	13	0	0	0	0	0	0	0	1	0	1	0	2	4	0	0	40	0	2	0	0	0	0	0	1	0	0	7	3	0	2	1	0	7	1	12	3	8	80	1	4	3	10	10	2	0	91	11	0	0	6	14	28	12	19	16	22	2	19	248	6	24	8	6	0	2	4	0	0	1	1	0	2	6
ITS_Zotu158	0	2	0	0	11	5	0	0	0	0	4	0	1	0	0	0	0	4	4	0	0	0	0	0	0	0	5	0	3	1	1	0	2	1	0	0	0	13	11	0	0	4	37	0	0	152	0	1	3	0	38	0	0	3	6	0	2	1	10	0	128	56	454	2	106	16	0	4	103	0	0	0	1	0	1	0	2	0	2	0	8	7	0	0	6	1	0	0	3	2	0	0	6	1	0	0	0	0	0	0	1	0	0	0	0	0	0
ITS_Zotu156	0	0	12	4	0	1	343	0	0	0	0	0	0	0	42	0	1	0	0	0	0	0	2	1	0	0	0	0	3	15	0	10	0	0	0	0	4	0	0	6	0	0	1	6	0	0	178	200	0	15	0	32	0	2	0	13	0	0	0	5	3	15	0	3	1	0	0	8	2	1	0	1	0	2	0	13	2	0	0	1	25	0	0	9	6	44	0	0	5	1	21	1	104	57	0	0	12	1	0	1	6	0	0	1	10	2	1
ITS_Zotu126	0	0	0	19	0	0	0	1448	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	38	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0
ITS_Zotu144	0	0	1	0	1	0	0	0	0	0	0	18	0	0	0	56	0	0	0	0	13	0	0	2	0	5	0	0	1	0	0	0	0	0	0	62	0	0	0	0	0	1	3	0	0	3	0	0	2	4	5	0	246	4	2	7	2	36	0	0	25	3	19	0	4	1	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	2	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ITS_Zotu142	0	5	0	0	37	1	3	0	0	12	0	0	0	1	46	0	0	331	0	0	0	4	0	0	0	2	46	0	0	0	140	0	0	0	345	0	0	0	3	0	0	0	0	0	0	2	2	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	12	0	0	0	5	0	0	0	7	0	0	0	10	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0
ITS_Zotu141	10	136	8	0	65	12	6	0	7	23	2	0	111	9	50	0	147	734	3	0	2	19	136	0	0	6	16	0	0	24	0	0	4	1	16	0	4	59	0	0	0	3	3	0	1	21	1	0	1	5	29	0	0	30	0	0	0	2	0	0	0	9	1	0	4	0	0	1	11	0	0	0	4	3	0	0	0	0	0	0	0	2	0	0	0	0	0	0	1	1	0	0	0	2	0	0	3	0	0	0	11	1	0	0	3	3	0
ITS_Zotu134	0	0	0	0	0	0	0	61	0	0	0	139	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	1	1	0	0	0	589	0	0	0	2	0	0	0	2	0	0	0	1	0	0	2	9	0	2	1	1	0	0	0	10	0	0	0
ITS_Zotu186	0	5	0	3	0	4	1	3	0	0	0	0	3	2	29	4	5	0	0	2	0	2	1	0	0	1	1	0	2	2	1	0	5	0	0	5	5	2	1	0	0	0	0	0	2	8	3	1	0	7	5	5	0	1	0	0	0	2	0	0	16	0	0	92	134	0	64	18	6	0	25	18	2	1	23	12	7	0	6	38	4	3	6	12	6	1	29	26	252	25	67	7	35	7	82	10	0	0	3	1	0	0	1	1	0	2	6
ITS_Zotu135	0	27	0	1	0	19	6	1	0	5	3	1	2	12	4	0	0	3	30	1	0	13	0	6	0	0	2	50	1	150	34	0	1	87	3	126	0	0	0	3	0	4	1	0	0	110	0	0	0	7	5	3	5	0	0	4	0	8	0	0	4	12	0	1	1	0	0	0	0	1	0	0	0	2	0	1	0	0	1	0	3	0	0	3	0	1	0	0	1	19	0	1	0	4	0	0	0	0	0	2	0	0	0	2	0	0	0
ITS_Zotu146	0	0	0	0	2	0	1	0	2	2	0	1	0	0	1	43	41	109	0	0	84	1	38	45	19	1	0	0	4	0	0	0	1	0	1	0	1	9	2	33	0	0	13	0	4	2	0	0	13	5	5	0	8	5	0	166	19	212	26	0	178	0	28	0	6	1	0	10	0	1	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	1	0	1	0	0	0	0	0	5	0	0	0	0	0	0	1	1	0	0	2	6	0
ITS_Zotu136	1	1	26	0	4	1	3	3	0	1	2	0	0	0	31	0	9	102	1	1	7	7	29	0	4	2	9	0	0	4	72	1	0	0	41	0	0	2	36	0	0	1	2	0	0	6	65	0	0	1	445	2	0	7	2	1	1	85	48	2	0	1	93	0	2	0	0	0	1	2	0	22	0	0	0	3	0	4	0	68	4	21	0	0	0	32	0	0	1	25	0	3	0	18	0	4	2	0	3	1	0	3	0	9	3	0	0
ITS_Zotu120	0	5	0	0	0	0	0	0	0	5	0	0	0	0	31	0	0	0	0	0	0	0	0	0	0	0	13	0	0	0	87	0	0	0	423	0	0	0	3	0	0	0	0	0	0	0	5	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	3	0	0	0	6	0	1	0	0	0	0	5	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
ITS_Zotu140	25	0	0	0	14	0	0	1	11	0	5	3	15	0	12	7	19	0	0	1	109	2	0	71	79	0	1	12	13	0	2	0	0	0	45	86	2	0	2	10	0	0	3	0	7	2	46	0	1	0	4	0	20	0	1	6	1	0	0	0	2	0	16	1	0	0	0	1	0	3	0	0	0	0	0	4	0	1	0	0	0	4	3	7	0	3	0	5	0	1	0	0	1	5	0	32	0	19	0	3	0	40	3	18	0	10	0
ITS_Zotu119	0	59	0	0	6	7	5	0	0	6	0	375	0	0	19	2	0	3	0	0	21	3	68	3	3	0	15	0	0	1	1	5	0	0	0	1	3	4	8	5	3	8	0	1	1	26	4	1	3	16	2	9	1	28	0	822	0	186	3	6	10	26	1	4	0	6	0	0	9	10	0	0	0	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	2	1	0	0	0	1	1	0	0	1	0	0
ITS_Zotu123	0	1	0	0	0	4	0	0	0	5	0	0	0	1	13	0	0	0	0	0	0	0	0	0	0	0	11	0	0	0	108	0	0	0	505	5	0	0	3	0	0	0	2	0	0	0	12	0	0	0	19	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ITS_Zotu116	0	0	0	0	0	0	0	0	0	0	2	0	0	7	0	0	0	0	0	0	0	1	0	0	1	0	4	0	0	0	5	0	0	0	2	0	0	0	730	0	0	0	3	0	0	6	53	0	0	0	20	0	0	0	3	0	1	0	0	0	0	0	9	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0
ITS_Zotu159	0	27	1	17	0	4	0	5	0	26	6	3	0	42	30	2	4	9	10	0	11	19	0	22	0	2	3	0	37	7	3	0	4	1	40	15	27	1	0	4	0	0	4	0	3	0	26	8	3	1	3	12	14	0	0	3	0	0	0	3	95	5	0	20	8	0	28	5	0	0	9	8	0	0	3	77	2	1	15	46	1	1	1	5	1	19	15	10	14	5	143	7	0	16	44	6	4	0	1	2	0	0	0	0	0	13	3
ITS_Zotu189	0	0	0	0	10	8	0	0	0	0	21	4	0	0	0	0	0	0	15	0	0	0	0	0	0	0	1	0	0	1	4	2	0	3	0	0	1	8	6	0	0	7	30	0	0	89	0	0	3	9	20	0	0	12	1	0	0	4	3	0	30	651	285	151	3	28	1	0	2	1	0	1	1	1	3	0	0	0	6	0	1	23	0	18	0	2	5	1	1	35	2	0	17	4	0	1	0	0	0	2	0	0	0	9	0	0	0
