Sample	HKBea1Aug	HKBea1Feb	HKBea1May	HKBea1Nov	HKBea2Aug	HKBea2Feb	HKBea2May	HKBea2Nov	HKBea3Aug	HKBea3Feb	HKBea3May	HKBea3Nov	HKSta1Aug	HKSta1Feb	HKSta1May	HKSta1Nov	HKSta2Aug	HKSta2Feb	HKSta2May	HKSta2Nov	HKSta3Aug	HKSta3Feb	HKSta3May	HKSta3Nov	HKSW1Aug	HKSW1Feb	HKSW1May	HKSW1Nov	HKSW2Aug	HKSW2Feb	HKSW2May	HKSW2Nov	HKSW3Aug	HKSW3Feb	HKSW3May	HKSW3Nov	LTCC1Aug	LTCC1Feb	LTCC1May	LTCC1Nov	LTCC2Aug	LTCC2Feb	LTCC2May	LTCC2Nov	LTCC3Aug	LTCC3Feb	LTCC3May	LTCC3Nov	LTCMW1Aug	LTCMW1Feb	LTCMW1May	LTCMW1Nov	LTCMW2Aug	LTCMW2Feb	LTCMW2May	LTCMW2Nov	LTCMW3Aug	LTCMW3Feb	LTCMW3May	LTCMW3Nov	LTPC1Aug	LTPC1Feb	LTPC1May	LTPC1Nov	LTPC2Aug	LTPC2May	LTPC2Nov	LTPC3Aug	LTPC3Feb	LTPC3May	LTPC3Nov	SKBlu1Aug	SKBlu1Feb	SKBlu1May	SKBlu1Nov	SKBlu2Aug	SKBlu2Feb	SKBlu2May	SKBlu2Nov	SKBlu3Aug	SKBlu3Feb	SKBlu3May	SKBlu3Nov	SKLKW1Aug	SKLKW1Feb	SKLKW1May	SKLKW1Nov	SKLKW2Aug	SKLKW2Feb	SKLKW2May	SKLKW2Nov	SKLKW3Aug	SKLKW3Feb	SKLKW3May	SKLKW3Nov	SKSha1Aug	SKSha1Feb	SKSha1May	SKSha1Nov	SKSha2Aug	SKSha2Feb	SKSha2May	SKSha2Nov	SKSha3Aug	SKSha3Feb	SKSha3May	SKSha3Nov
ITS_Zotu233	0	38	0	0	0	0	0	0	0	3	0	0	0	0	4	0	0	0	2	0	0	3	0	0	0	0	243	0	0	0	6	0	0	5	21	0	2	0	3	0	0	0	7	0	0	13	13	0	0	0	14	0	0	0	2	0	0	0	0	0	1	1	25	0	0	0	2	0	0	0	2	1	0	0	0	0	0	0	0	0	0	2	0	0	4	0	0	0	7	0	0	0	0	1	2	0	0	0	0	0	0	0	0	0	0	0	0
ITS_Zotu234	0	0	2	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	3	0	0	4	0	0	0	0	1	0	0	4	5	0	0	0	1	1	0	0	0	1	0	0	6	3	0	0	6	0	0	0	101	0	0	87	23	0	373	15	0	6	14	0	0	7	0	1	0	10	2	11	0	8	1	1	0	5	4	0	3	5	0	0	0	6	0	0	3	7	1	0	0	0	0	0	0	0	10	0	0	0
ITS_Zotu235	1	1	0	0	3	3	0	0	0	1	7	0	4	0	0	1	8	0	28	0	17	2	0	2	8	0	2	0	0	2	5	0	0	1	16	0	4	0	0	0	3	0	0	0	2	6	45	0	0	0	28	40	3	0	0	0	4	1	23	1	1	13	26	1	12	23	0	10	0	3	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	5	0	0	1	0	0	0	10	0	3	0	30	0	0	0	5	0
ITS_Zotu236	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	1	3	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	2	0	0	4	0	0	0	2	0	0	0	0	0	0	5	2	0	0	0	1	0	0	0	0	0	0	0	2	4	0	0	13	14	0	19	1	0	0	12	4	0	0	12	50	0	0	9	4	0	0	0	2	0	2	4	1	0	8	180	2	0	0	17	5	0	0	0	0	0	0	1	0	0	1	0
ITS_Zotu237	0	0	0	0	0	1	2	0	0	0	0	0	4	0	0	0	13	0	0	0	0	0	0	0	2	0	0	0	12	1	0	0	1	0	0	0	34	0	0	0	0	0	1	0	0	0	0	0	0	0	6	1	0	0	0	0	0	0	0	0	39	0	0	1	2	0	0	11	0	11	0	0	0	8	1	0	0	3	0	4	1	2	0	1	0	190	0	0	0	40	2	0	2	352	2	3	0	2	0	0	0	0	0	0	0	6	0
ITS_Zotu24	13	9	5	2	65	29	17	4429	3	310	9	31	0	3	123	1	2	239	1	0	154	280	367	1023	7	2	17	0	0	19	5	2	2	4	127	22	4	512	5	38	76	132	18	2	116	49	8	0	80	67	28	12	6	204	2426	73	7	6	553	2550	1	66	86	17	0	0	0	0	2	0	0	1	0	1	0	0	0	0	0	1	0	0	0	0	3	1	0	26	3	0	0	0	1	2	0	5	2	0	0	0	53	7	0	0	29	4	0
ITS_Zotu241	0	0	1	1	1	0	0	0	4	1	0	0	31	0	0	0	0	1	0	0	0	0	1	0	3	0	0	0	2	0	0	0	7	0	0	0	6	1	1	0	1	6	0	0	4	0	0	0	0	1	0	0	15	76	0	0	1	64	0	0	0	2	0	0	1	0	0	0	12	1	0	0	86	0	0	2	17	0	0	0	9	0	0	0	12	0	0	0	9	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ITS_Zotu243	5	0	0	0	4	1	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	3	0	0	5	0	0	0	1	0	28	0	0	0	0	0	2	0	4	0	0	71	7	0	104	0	125	0	4	0	1	0	0	0	0	0	0	2	20	0	0	1	0	0	0	23	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	17	0
ITS_Zotu2437	0	0	0	0	0	4	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	1	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	1	0	0	0	5	0	0	0	0	2	0	0	5	6	7	12	0	3	0	4	60	2	0	20	4	0	0	3	3	7	0	1	0	0	3	80	4	1	0	9	0	1	0	6	4	0	0	0	0	0	0	0	0	0	0	11
ITS_Zotu244	1	0	4	0	7	1	3	0	0	0	0	1	2	0	2	1	0	1	27	0	36	0	3	2	0	0	6	0	0	0	5	0	0	0	30	0	1	4	1	0	0	14	10	0	0	4	1	0	0	0	3	0	2	0	0	0	0	1	1	0	0	31	7	2	0	2	0	0	1	2	1	0	1	7	7	2	0	6	3	1	2	7	4	3	1	4	0	10	6	24	11	2	0	22	0	2	2	1	0	1	0	5	0	1	1	0	2
ITS_Zotu245	0	187	0	0	0	4	0	0	0	17	0	0	0	12	0	0	0	7	0	0	0	10	1	0	0	1	11	0	0	4	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	11	0	0	0	0	0	0	0	1	0	0	0	7	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ITS_Zotu246	0	0	0	0	0	0	15	0	0	0	3	0	0	0	0	0	0	0	21	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	2	0	0	0	7	12	0	0	20	0	0	0	11	0	0	0	18	0	0	0	9	0	0	0	473	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
ITS_Zotu247	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	2	0	0	2	11	0	0	0	1	0	0	0	236	0	0	0	1	0	0	1	0	0	0	0	136	0	0	0	2	0	1	0	0	0	1	0	8	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
ITS_Zotu248	0	0	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	35	0	0	1	20	0	0	1	6	0	0	0	4	0	0	0	202	0	0	0	2	0	0	0	34	0	0	0	0	0	0	0	0	0	0	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ITS_Zotu249	1	0	0	0	3	2	0	0	0	0	2	0	0	0	0	0	0	0	4	6	0	0	0	4	0	0	0	0	1	0	0	0	0	0	0	35	0	0	0	3	0	0	6	0	3	4	0	2	0	0	0	0	13	0	0	8	0	0	3	2	32	28	15	6	3	6	7	0	0	0	175	0	0	1	7	3	0	14	9	0	0	7	2	4	0	1	0	0	1	6	7	15	1	3	3	1	0	0	1	0	0	0	1	1	0	0	0
ITS_Zotu25	0	258	52	0	2	2108	0	0	0	705	14	0	0	3289	16	0	0	718	30	0	0	852	19	0	3	1643	332	0	0	429	2761	1	0	22	389	0	0	93	350	0	0	103	286	0	0	716	16	0	1	78	271	0	0	14	0	0	0	48	0	0	0	131	1	1	0	1	0	0	11	2	0	0	0	19	0	2	124	0	0	0	0	1	0	66	37	0	0	6	13	0	0	1	32	0	0	0	47	0	0	0	5	10	0	17	36	0	0
ITS_Zotu250	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	7	0	0	188	5	0	0	0	3	1	0	0	5	0	0	6	13	0	0	2	130	1	0	3	4	0	0	0	6	9	0	0	0	35	0	17	0	0	0	3	0	22	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ITS_Zotu251	0	0	23	0	4	22	3	0	0	0	213	0	0	1	3	0	0	0	6	0	0	25	0	0	0	1	5	0	0	0	66	0	0	2	0	0	0	0	4	0	0	0	1	0	0	10	14	0	0	0	1	0	0	0	0	0	0	1	0	0	0	5	29	0	0	1	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0
ITS_Zotu253	0	0	0	1	0	6	0	7	0	1	0	2	1	0	0	1	6	1	0	10	0	3	0	5	0	3	0	0	0	0	3	1	1	0	0	2	12	0	3	2	0	0	3	0	1	0	5	1	0	2	1	9	0	0	0	1	0	0	0	0	2	0	0	335	4	0	75	5	2	4	206	2	0	3	35	24	0	1	32	46	1	4	5	8	1	9	18	4	5	24	156	12	31	116	330	1	0	1	3	1	0	0	4	7	0	0	3
ITS_Zotu254	0	0	0	8	0	0	0	5	0	0	0	0	0	0	0	2	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	1	6	0	0	1	3	0	0	0	0	0	0	0	0	2	0	0	18	5	0	19	6	0	0	25	7	0	0	7	45	0	0	5	19	0	0	2	6	0	0	15	6	0	2	101	2	0	5	39	3	0	0	3	0	0	0	0	0	0	0	9
ITS_Zotu255	1	0	0	0	0	2	1	1	0	2	0	1	5	0	3	0	3	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	3	0	0	2	0	0	0	0	1	2	0	0	0	0	4	4	0	0	0	0	0	0	0	0	14	0	0	13	41	0	46	8	1	0	44	48	0	0	12	17	1	0	5	19	1	0	1	2	3	3	57	18	24	9	17	10	9	5	33	5	0	0	4	0	0	0	1	1	0	0	8
ITS_Zotu257	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	283	0	0	0	13	0	0	0	46	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	2	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0
ITS_Zotu258	5	0	0	0	22	0	1	0	0	0	2	0	282	1	61	0	12	0	13	0	0	0	2	0	0	0	0	0	0	26	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	26	0	0	0	0	16	0	0	0	0	0	0	0	0	0	0	11	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	1	4	0	0	0	5	0
ITS_Zotu26	2	0	0	0	33	45	0	0	7	0	21	0	3	10	0	0	0	0	0	0	1	11	0	0	3	0	0	0	3	0	868	0	0	0	3	0	0	0	511	0	0	0	308	0	43	108	430	0	1	0	18	0	0	0	1	0	0	0	39	0	32	11	1142	0	6	2291	0	0	0	300	0	0	0	0	0	0	0	6	0	0	0	245	0	0	0	31	0	0	0	12	0	0	0	1	0	0	0	23	0	0	0	5	0	0	0	4	0
ITS_Zotu262	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	91	0	0	0	111	0	0	0	1	0	0	0	5	0	0	1	0	0	0	0	0	0	0	0	2	0	0	0
ITS_Zotu264	0	2	0	0	0	1	0	0	0	1	0	2	4	0	2	1	3	0	1	0	0	4	3	0	0	0	8	0	2	0	2	0	1	0	0	0	7	0	0	0	0	0	2	1	0	4	0	0	0	1	4	2	0	0	2	2	0	2	2	0	60	0	0	13	33	4	10	36	3	3	6	2	6	0	69	12	2	0	6	5	1	0	2	5	40	10	3	11	6	9	16	1	9	11	8	24	1	0	0	1	0	0	3	2	0	3	1
ITS_Zotu266	0	0	0	0	3	0	0	15	0	0	17	0	0	0	0	0	0	0	0	0	3	14	0	0	0	0	4	0	0	1	0	0	0	0	11	0	0	0	1	0	1	0	0	0	1	0	130	0	13	0	4	0	2	0	0	0	0	0	116	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ITS_Zotu267	0	1	1	0	0	1	0	2	0	0	0	5	0	1	0	4	0	1	0	4	0	2	0	6	272	10	2	66	26	1	12	0	15	0	0	0	35	0	0	0	4	0	0	0	7	0	0	0	1	0	2	0	4	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	15	0	1	0	0	0	0	0	0	4	0	0	0	0	0	0	1	0	0	0	0	0	0	0	3	0	0	0	2	0	1	0	2	0	6	0	0	0
ITS_Zotu269	0	0	0	0	0	0	0	0	0	0	0	0	35	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	20	0	0	0	5	0	0	0	0	0	1	0	0	6	0	0	0	0	2	0	0	0	0	0	0	0	1	0	13	0	0	0	58	0	0	1	0	17	0	0	0	11	0	0	0	7	0	0	0	5	0	0	0	102	0	0	0	694	0	0	0	86	0	0	0	4	0	0	0	0	0	0	0	0	0
ITS_Zotu27	64	63	97	729	595	35	51	54	53	375	207	116	59	27	18	55	50	103	32	109	13	211	50	170	276	148	66	326	197	71	45	6	38	30	57	936	51	10	6	250	18	16	246	1235	46	25	553	102	21	17	43	32	32	59	3	52	4	154	2	104	250	253	3	438	73	6	152	15	139	48	274	866	54	97	412	285	716	21	2962	363	274	57	346	108	107	120	469	114	85	85	395	190	117	120	277	150	37	60	39	732	42	155	26	142	17	192	271
ITS_Zotu270	0	4	1	0	0	0	0	2	0	0	0	0	12	0	14	0	6	3	0	1	0	0	0	1	0	1	0	0	2	1	0	0	10	0	0	0	12	1	0	0	0	0	0	0	0	1	0	0	0	1	0	1	0	6	0	0	0	18	0	0	2	1	0	9	7	0	2	1	5	10	1	12	0	2	1	2	4	4	2	6	0	4	1	11	4	25	9	1	120	115	1	0	3	86	16	1	0	1	2	3	0	0	0	1	0	0	0
ITS_Zotu2721	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	5	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	1	1	0	0	0	1	0	0	0	0	0	0	0	26	0	0	22	0	0	0	5	9	0	0	9	2	0	0	5	6	0	0	0	3	0	0	13	11	0	2	28	1	0	5	14	1	0	0	0	0	0	0	0	1	0	0	1
ITS_Zotu274	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	1	0	0	2	0	0	0	141	0	0	0	53	7	0	0	1	0	0	1	3	0	0	0	1	0	0	0	3	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0
ITS_Zotu275	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	17	0	0	0	147	0	0	0	0	0	0	4	1	0	0	0	1	0	0	0	5	0	4	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ITS_Zotu276	0	2	0	0	0	2	0	0	0	214	0	0	0	3	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	3	0	0	0	1	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ITS_Zotu277	1	0	0	0	2	1	0	0	0	1	0	0	36	0	0	1	6	0	0	0	17	0	21	61	23	0	0	0	1	0	3	0	0	0	0	0	1	0	0	0	0	0	1	0	9	2	0	0	0	0	0	0	0	1	0	1	0	0	1	0	15	11	14	0	9	8	0	0	1	0	0	0	0	0	0	0	0	5	0	2	0	1	4	2	0	1	0	0	0	1	0	0	0	0	0	5	1	0	0	0	0	3	0	3	0	8	0
ITS_Zotu278	0	2	4	0	0	12	19	0	0	132	81	0	0	1	0	0	0	0	0	0	0	21	0	0	0	1	0	0	0	1	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
ITS_Zotu279	0	29	0	0	0	5	1	0	0	1	0	0	1	1	0	0	4	0	0	4	0	3	0	0	2	0	8	0	0	3	0	0	0	4	0	0	1	0	0	1	0	0	0	0	0	8	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	13	1	0	12	2	0	2	50	1	0	1	2	6	3	1	3	0	21	0	3	0	5	5	5	11	3	4	4	20	9	8	2	5	0	0	3	1	1	5	14	0	0	0	4
ITS_Zotu28	4	78	4	12	2	32	4	33	4	4	1	22	11	6	293	33	20	7	1	16	4	2	1	26	25	2	619	127	13	5	44	4	10	0	28	6	14	0	8	3	1	2	21	4	3	80	15	5	45	67	32	22	2	2	0	1	0	0	0	0	41	5	0	311	13	0	323	9	133	20	167	235	27	20	255	161	114	19	101	250	112	13	30	232	213	149	424	461	3446	143	369	112	899	250	783	127	5	12	40	49	1	2	44	11	2	8	85
ITS_Zotu281	28	0	0	0	28	0	0	2	0	0	11	0	1	0	0	0	12	0	0	0	0	3	0	0	0	0	0	0	2	0	35	0	0	0	1	0	0	0	4	0	0	0	19	0	0	0	112	0	0	0	14	0	0	0	0	0	1	0	7	0	139	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	7	0	8	0	6	0
ITS_Zotu282	0	0	2	0	1	0	6	2	0	4	0	0	8	0	0	0	4	0	0	0	0	0	1	0	0	1	0	0	0	4	0	0	0	0	0	0	1	1	0	0	0	0	0	0	1	4	0	0	0	0	1	0	0	1	0	0	0	1	0	0	10	2	3	2	1	0	0	0	9	1	0	3	26	2	0	2	2	1	0	23	39	3	0	1	7	33	0	3	18	28	0	2	5	9	5	2	0	3	0	1	0	1	0	0	0	1	0
ITS_Zotu284	1	0	4	0	24	0	0	1	0	1	0	32	6	0	1	1	1	0	0	0	6	0	0	23	1	0	0	0	0	0	5	0	1	0	0	7	1	0	0	0	0	0	0	185	0	0	0	0	0	0	0	2	1	0	0	0	0	0	0	0	0	1	0	2	0	0	0	0	1	1	0	10	0	0	5	1	0	0	0	1	0	2	2	5	1	0	0	1	0	0	0	5	0	0	0	17	2	0	3	0	5	10	3	30	5	1	0
ITS_Zotu285	0	0	0	0	1	6	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	4	0	0	0	20	4	0	0	2	1	1	0	0	0	0	0	0	10	0	0	0	1	0	15	0	0	0	2	0	2	0	14	0	0	0	7	0	0	0	23	2	0	1	19	0	0	0	250	3	0	0	0	0	0	0	0	0	0	0	0	0	0
ITS_Zotu286	2	0	3	0	5	0	0	1	3	0	0	0	23	0	0	0	11	0	0	0	0	1	0	0	1	1	0	0	4	0	0	0	0	0	0	0	1	0	0	0	0	0	1	1	0	0	0	0	0	2	0	0	0	0	0	0	0	4	0	0	22	0	0	3	2	0	0	2	6	5	2	0	0	3	1	2	102	1	0	6	6	1	13	0	4	19	0	0	10	7	2	0	1	46	2	1	0	0	1	0	0	26	0	0	0	38	3
ITS_Zotu287	1	53	0	0	0	4	0	0	0	0	0	0	1	6	0	0	0	0	0	0	21	6	0	1	0	0	9	0	0	2	1	0	0	0	0	0	10	0	6	1	0	0	0	0	9	5	17	0	0	0	0	0	0	0	0	0	5	0	0	0	1	0	3	0	0	4	0	0	4	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	13	0	0	0	2	0
ITS_Zotu288	0	0	0	0	0	0	1	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	1	0	2	0	0	1	0	7	1	1	62	10	1	0	6	11	0	0	4	20	4	5	0	6	4	5	6	17	6	0	5	16	7	0	3	2	33	0	5	0	0	0	0	0	0	4
ITS_Zotu289	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	1	0	0	0	9	1	0	263	1	0	0	0	5	0	0	0	0	0	0	14	2	0	0	12	0	0	0	1	1	0	0	0	0	0	2	2	0	0	0	6	0	0	0	2	6	1	0	8	2	0	0	0	1	7	1	0	0	8	1	6	0	1	0	4	6	2	0	0	7	25	6	1	2	10	12	0	12	45	16	0	0	5	0	0	0	0	0	1	0	3	2
ITS_Zotu29	9	1	979	2	74	75	373	632	4	4	663	0	0	2	115	0	15	0	67	0	1	15	260	0	3	2	7	0	2	7	342	0	1	2	61	0	0	0	225	0	0	0	142	0	0	17	104	0	2	1	97	0	0	3	12	0	0	4	36	0	3	22	1150	0	0	1321	0	0	0	405	0	0	0	47	0	0	4	31	0	0	1	398	0	0	0	32	0	0	1	6	0	0	2	15	0	0	314	15	0	0	3	5	0	0	2	7	0
ITS_Zotu291	0	0	0	0	0	1	0	0	0	0	7	0	0	1	0	0	0	0	231	0	1	0	0	0	0	0	0	0	0	0	0	0	0	4	1	0	0	0	0	0	4	0	0	0	0	12	0	0	0	12	0	0	0	2	43	0	0	0	4	0	0	0	3	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ITS_Zotu294	3	0	0	0	1	0	0	0	0	0	0	2	2	0	0	4	10	14	0	0	36	0	0	4	1	0	0	0	0	0	1	0	0	0	0	0	0	0	3	2	0	0	0	0	4	0	0	0	3	0	1	0	1	0	1	0	3	2	0	0	22	17	52	0	19	6	0	0	52	3	0	0	0	0	0	0	1	0	0	0	2	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ITS_Zotu295	0	1	0	0	0	0	0	0	0	44	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	14	0	0	1	15	0	0	1	95	0	0	0	5	0	0	0	8	0	0	0	9	0	0	0	19	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ITS_Zotu296	0	3	0	0	0	3	1	1	0	2	0	0	0	2	9	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	2	0	5	0	0	3	0	7	20	8	1	0	10	11	0	5	2	8	3	2	5	0	0	10	38	16	0	7	37	12	0	16	33	19	0	1	7	0	0	2	0	0	0	1	0	1
ITS_Zotu297	0	11	0	0	0	6	0	0	0	123	0	0	0	1	0	0	0	24	0	0	0	5	0	0	0	1	0	0	0	2	0	0	0	0	3	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	4	0	0	0	2	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ITS_Zotu3	694	2117	307	264	565	4315	102	235	526	3297	297	3322	6397	3277	1776	2573	6248	3459	3937	580	7233	2440	289	2990	2346	294	592	432	7956	3575	363	8945	12140	4551	432	1070	7172	210	316	381	3187	545	275	42	2487	1805	118	92	885	3425	810	380	1416	612	4803	1563	136	1437	7005	216	1120	1158	46	322	1226	59	292	234	751	126	227	462	174	732	101	151	403	61	202	152	120	65	40	457	450	897	324	490	667	1275	158	403	354	1005	236	113	350	73	44	146	110	426	22	219	123	2734	48
ITS_Zotu300	0	1	0	0	0	185	0	0	0	1	0	0	0	0	0	0	0	13	0	0	5	2	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	16	1	0	0	0	0	0	0	0	0	0	0	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
ITS_Zotu306	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	6	0	649	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ITS_Zotu307	0	0	1	0	3	0	1	0	0	1	1	0	0	0	3	0	0	0	1	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	12	1	0	0	0	2	0	0	13	0	0	0	0	0	0	0	117	6	0	1	0	1	0	4	0	0	2	24	0	0	6	3	0	2	1	6	2	2	0	7	0	0	0	9	2	5	1	1	0	0	0	6	0	2	0	0	0	2	0	0	0	0
ITS_Zotu308	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	24	0	0	0	0	0	0	0	0	0	0	0	2	0	103	0	1	0	12	0	0	33	0	0	0	0	30	0	0	0	4	0	0	0	5	0	0	0	4	0	0	2	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0
